Afghanistan,153033,7109,0
Albania,144847,2492,0
Algeria,195162,5209,0
Andorra,15025,130,0
Angola,47168,1201,0
Antigua and Barbuda,1651,43,0
Argentina,5173531,111383,0
Armenia,241336,4823,0
Australia,52611,1003,0
Austria,685956,10781,0
Azerbaijan,417996,5553,0
Bahamas,17940,354,0
Bahrain,272341,1388,0
Bangladesh,1493537,26015,0
Barbados,4931,49,0
Belarus,479306,3757,0
Belgium,1177909,25360,0
Belize,16012,356,0
Benin,13366,128,0
Bhutan,2594,3,0
Bolivia,490056,18411,0
Bosnia and Herzegovina,212306,9785,0
Botswana,153793,2213,0
Brazil,20741815,579308,0
Brunei,2462,7,0
Bulgaria,451599,18731,0
Burkina Faso,13762,171,0
Burma,392300,15183,0
Burundi,11994,38,0
Cabo Verde,35227,309,0
Cambodia,92208,1881,0
Cameroon,83425,1350,0
Canada,1497283,26954,0
Central African Republic,11270,99,0
Chad,4991,174,0
Chile,1637829,36885,0
China,107012,4848,0
Colombia,4905258,124811,0
Comoros,4062,147,0
Congo (Brazzaville),13533,183,0
Congo (Kinshasa),54508,1057,0
Costa Rica,455784,5431,0
Cote d'Ivoire,55108,430,0
Croatia,373191,8325,0
Cuba,640438,5144,0
Cyprus,114791,506,0
Czechia,1678862,30402,0
Denmark,345421,2582,0
Diamond Princess,712,13,0
Djibouti,11741,157,0
Dominica,1638,4,0
Dominican Republic,349859,4007,0
Ecuador,501140,32232,0
Egypt,287899,16721,0
El Salvador,94060,2898,0
Equatorial Guinea,9326,124,0
Eritrea,6640,37,0
Estonia,141344,1289,0
Eswatini,42828,1081,0
Ethiopia,306117,4644,0
Fiji,46027,479,0
Finland,126093,1024,0
France,6827310,114627,0
Gabon,25819,165,0
Gambia,9626,314,0
Georgia,543118,7251,0
Germany,3940212,92146,0
Ghana,117636,1008,0
Greece,581315,13636,0
Grenada,357,1,0
Guatemala,465059,11858,0
Guinea,29209,326,0
Guinea-Bissau,5766,117,0
Guyana,25323,611,0
Haiti,20833,584,0
Holy See,27,0,0
Honduras,335398,8832,0
Hungary,811706,30057,0
Iceland,10658,33,0
India,32737939,438210,0
Indonesia,4073831,131923,0
Iran,4926964,106482,0
Iraq,1874435,20699,0
Ireland,349773,5092,0
Israel,1051609,6989,0
Italy,4530246,129093,0
Jamaica,66663,1504,0
Japan,1462979,15955,0
Jordan,795161,10383,0
Kazakhstan,854842,12655,0
Kenya,234952,4710,0
Kiribati,2,0,0
South Korea,250051,2284,0
Kosovo,142671,2457,0
Kuwait,409552,2417,0
Kyrgyzstan,175437,2518,0
Laos,14641,12,0
Latvia,142319,2573,0
Lebanon,600451,8044,0
Lesotho,14395,403,0
Liberia,5538,245,0
Libya,305793,4184,0
Liechtenstein,3379,58,0
Lithuania,297777,4539,0
Luxembourg,75517,830,0
MS Zaandam,9,2,0
Madagascar,42862,955,0
Malawi,60345,2161,0
Maldives,80791,226,0
Mali,14857,539,0
Malta,36089,440,0
Marshall Islands,4,0,0
Mauritania,33309,705,0
Mauritius,8667,27,0
Mexico,3335700,258165,0
Micronesia,1,0,0
Moldova,266988,6394,0
Monaco,3183,33,0
Mongolia,211080,931,0
Montenegro,114364,1716,0
Morocco,853373,12437,0
Mozambique,145863,1851,0
Namibia,124716,3372,0
Nepal,759222,10714,0
Netherlands,1971713,18342,0
New Zealand,3520,26,0
Nicaragua,11167,199,0
Niger,5839,198,0
Nigeria,191345,2454,0
North Macedonia,175330,5869,0
Norway,157040,814,0
Oman,302132,4057,0
Pakistan,1156281,25670,0
Palau,2,0,0
Panama,456666,7046,0
Papua New Guinea,17838,192,0
Paraguay,458404,15723,0
Peru,2147285,198115,0
Philippines,1954023,33109,0
Poland,2888231,75340,0
Portugal,1034947,17721,0
Qatar,232366,602,0
Romania,1096753,34528,0
Russia,6785465,178457,0
Rwanda,86613,1079,0
Saint Kitts and Nevis,1053,3,0
Saint Lucia,8111,103,0
Saint Vincent and the Grenadines,2331,12,0
Samoa,3,0,0
San Marino,5314,90,0
Sao Tome and Principe,2590,37,0
Saudi Arabia,543318,8512,0
Senegal,72709,1749,0
Serbia,757617,7266,0
Seychelles,19910,102,0
Sierra Leone,6363,121,0
Singapore,67171,55,0
Slovakia,779460,12548,0
Slovenia,266514,4448,0
Solomon Islands,20,0,0
Somalia,17302,963,0
South Africa,2764931,81595,0
South Sudan,11403,120,0
Spain,4831809,84000,0
Sri Lanka,426169,8775,0
Sudan,37699,2831,0
Summer Olympics 2020,777,0,0
Suriname,28840,715,0
Sweden,1123413,14685,0
Switzerland,770765,10883,0
Syria,27654,2003,0
Taiwan*,15983,834,0
Tajikistan,17178,125,0
Tanzania,1367,50,0
Thailand,1174091,11143,0
Timor-Leste,16402,62,0
Togo,21181,180,0
Trinidad and Tobago,44481,1278,0
Tunisia,660587,23369,0
Turkey,6346851,56213,0
US,38923091,637660,0
Uganda,119732,2991,0
Ukraine,2381553,56900,0
United Arab Emirates,716381,2038,0
United Kingdom,6762904,132760,0
Uruguay,384692,6029,0
Uzbekistan,154844,1070,0
Vanuatu,4,1,0
Venezuela,333125,3998,0
Vietnam,435265,10749,0
West Bank and Gaza,337405,3672,0
Yemen,7784,1461,0
Zambia,206051,3596,0
Zimbabwe,124437,4401,0
Malaysia,1706089,16087,1422002
Tonga,0,0,0
