an,4956,62,4866
ap,884898,7129,875243
ar,16772,56,16650
as,216485,1066,212512
br,256778,1434,251266
ch,20295,327,19727
ct,289231,3490,276774
dateymd,177770,177770,177770
dd,0,0,0
dl,630200,10678,616054
dn,3362,2,3313
ga,51856,747,50277
gj,251943,4343,239874
hp,56452,947,54487
hr,264955,2950,259494
jh,116792,1047,114302
jk,122538,1910,118617
ka,927559,11551,905752
kl,811148,3301,743462
la,9618,127,9294
ld,0,0,0
mh,1969114,50060,1863702
ml,13582,143,13228
mn,28658,365,27805
mp,248597,3712,237063
mz,4292,9,4192
nl,11941,78,11639
or,331862,1944,328043
pb,169033,5445,160655
py,38453,638,37495
rj,312996,2734,303526
sk,6002,129,5414
tg,289274,1565,283463
tn,826261,12222,806875
tr,33303,385,32839
tt,10466708,150605,10092013
un,0,0,0
up,593171,8495,573542
ut,93621,1573,87681
wb,560710,9941,542887
