an,33,0,33
ap,2965,57,2017
ar,2,0,1
as,680,3,63
br,2968,14,800
ch,278,4,187
ct,360,0,79
dd,0,0,0
dl,14465,288,6954
dn,2,0,1
ga,67,0,28
gj,14829,915,7139
hp,247,4,64
hr,1305,16,823
jh,426,4,153
jk,1759,24,833
ka,2283,44,764
kl,963,6,542
la,53,0,43
ld,0,0,0
mh,54758,1791,16954
ml,20,1,12
mn,37,0,4
mp,7024,306,3689
mz,1,0,1
nl,4,0,0
or,1517,7,733
pb,2106,40,1918
py,49,0,17
rj,7536,170,4266
sk,1,0,0
tg,2032,57,1284
tn,17728,130,9342
tr,231,0,165
tt,150833,4345,64291
un,2970,0,0
up,6724,177,3824
ut,400,4,72
wb,4010,283,1486
