an,33,0,33
ap,3553,62,2340
ar,4,0,1
as,1337,3,186
br,3807,23,1520
ch,293,4,199
ct,498,1,114
dd,0,0,0
dl,19844,473,8478
dn,2,0,1
ga,71,0,44
gj,16794,1038,9921
hp,331,6,117
hr,2091,20,1047
jh,635,5,256
jk,2446,28,927
ka,3221,51,1218
kl,1269,9,590
la,77,0,47
ld,0,0,0
mh,67655,2285,29329
ml,27,1,12
mn,69,0,11
mp,8089,351,4842
mz,1,0,1
nl,43,0,0
or,1948,9,1126
pb,2263,45,1987
py,66,0,19
rj,8831,194,6022
sk,1,0,0
tg,2698,82,1428
tn,22333,176,12757
tr,315,0,173
tt,190620,5405,91856
un,5491,0,0
up,8075,217,4843
ut,907,5,110
wb,5502,317,2157
