an,4600,61,4389
ap,858693,6910,835801
ar,15976,49,14800
as,210935,974,206875
br,229474,1209,222492
ch,16322,254,14963
ct,217562,2672,195469
dateymd,72720,72720,72720
dd,0,0,0
dl,510630,8041,459368
dn,3298,2,3220
ga,46480,670,44467
gj,192981,3829,176578
hp,32197,480,24707
hr,209251,2113,187558
jh,106947,937,103435
jk,104715,1618,97537
ka,867780,11015,830989
kl,545641,1968,475315
la,7714,95,6619
ld,0,0,0
mh,1763055,46355,1635971
ml,10931,104,9935
mn,22546,231,19431
mp,188018,3130,175089
mz,3513,5,3025
nl,10423,48,9007
or,311788,1645,302796
pb,144177,4556,133427
py,36531,609,35248
rj,234907,2116,212613
sk,4623,95,4135
tg,260324,1419,246733
tn,764989,11550,739532
tr,32213,361,30833
tt,9003581,131607,8426843
un,0,0,0
up,519148,7480,488911
ut,69693,1133,63816
wb,445506,7873,411759
