an,14,0,21
ap,6133,48,7075
ar,243,0,147
as,3590,17,1616
br,1435,10,1735
ch,122,4,215
ct,2947,41,3204
dd,0,0,0
dl,3390,41,3965
dn,8,0,19
ga,641,9,344
gj,1390,11,1372
hp,229,3,399
hr,1625,26,2063
jh,1111,13,1444
jk,975,17,1355
ka,8856,87,8890
kl,8830,23,3536
la,74,0,40
ld,0,0,0
mh,18317,481,19163
ml,176,2,35
mn,237,2,421
mp,2004,35,2289
mz,28,0,50
nl,123,0,83
or,3443,14,4219
pb,1426,47,1389
py,478,4,458
rj,2173,15,1953
sk,75,2,68
tg,2103,11,2243
tn,5659,67,5610
tr,381,1,489
tt,86748,1179,85274
un,0,0,0
up,4226,69,5434
ut,1005,20,976
wb,3281,59,2954
