an,15,0,4
ap,5086,14,1745
ar,8,0,6
as,499,1,85
br,6133,24,755
ch,412,3,409
ct,15256,135,11988
dateymd,2021,2021,2021
dd,0,0,0
dl,16699,112,13014
dn,103,2,14
ga,757,5,182
gj,8152,81,3023
hp,1034,11,589
hr,5858,18,2743
jh,3480,28,1325
jk,1141,4,487
ka,14738,66,3591
kl,8126,20,2700
la,186,0,72
ld,56,0,8
mh,61695,349,53335
ml,97,0,3
mn,18,0,10
mp,10166,53,3970
mz,37,0,7
nl,42,0,3
or,2989,2,837
pb,4311,50,2478
py,413,1,176
rj,6658,33,2254
sk,41,0,5
tg,3307,8,897
tn,7987,29,4176
tr,0,0,0
tt,216828,1184,117897
un,0,0,0
up,22339,104,4222
ut,2220,9,397
wb,6769,22,2387
