an,8,0,10
ap,2331,11,853
ar,8,0,2
as,195,0,31
br,1527,3,553
ch,399,2,313
ct,10310,53,3819
dateymd,2021,2021,2021
dd,0,0,0
dl,5506,20,3363
dn,24,0,24
ga,527,2,138
gj,3575,22,2217
hp,653,9,226
hr,2366,11,1198
jh,1312,7,277
jk,812,6,254
ka,6976,35,2794
kl,3502,16,1955
la,59,0,12
ld,19,0,4
mh,59907,322,30296
ml,5,0,1
mn,12,0,0
mp,4043,13,2126
mz,8,0,6
nl,11,0,2
or,791,1,246
pb,2963,62,2959
py,173,1,125
rj,2801,12,783
sk,31,0,1
tg,1914,5,285
tn,3986,17,1824
tr,21,1,1
tt,126276,684,59137
un,0,0,0
up,6002,40,1484
ut,1109,5,88
wb,2390,8,867
