an,9,0,5
ap,458,1,534
ar,8,0,32
as,102,1,85
br,535,4,581
ch,74,1,122
ct,1413,7,1325
dateymd,2020,2020,2020
dd,0,0,0
dl,1418,37,2160
dn,1,0,6
ga,104,2,116
gj,1075,9,1155
hp,482,9,639
hr,749,21,1164
jh,274,1,195
jk,388,7,464
ka,1222,8,1039
kl,5456,23,4701
la,9,1,32
ld,0,0,0
mh,3994,75,4467
ml,48,0,148
mn,86,2,121
mp,1181,11,1450
mz,9,0,18
nl,12,0,5
or,358,4,363
pb,439,20,483
py,48,1,38
rj,1076,10,1655
sk,33,1,22
tg,551,1,682
tn,1134,12,1170
tr,21,0,42
tt,26991,342,29879
un,0,0,0
up,1405,16,1584
ut,580,15,547
wb,2239,42,2729
