an,35,1,46
ap,18561,109,17334
ar,304,4,214
as,6394,92,4737
br,5920,96,11216
ch,620,6,876
ct,6577,149,13865
dateymd,2021,2021,2021
dd,0,0,0
dl,4524,340,10918
dn,37,0,90
ga,1562,53,4008
gj,7135,81,12342
hp,3546,58,3760
hr,7488,114,14279
jh,2507,60,5463
jk,3344,73,4042
ka,38603,476,34635
kl,21402,87,99651
la,130,0,134
ld,219,0,129
mh,26616,1000,48211
ml,634,16,237
mn,330,14,455
mp,5921,77,11513
mz,150,2,245
nl,273,7,104
or,10757,22,11821
pb,6881,191,8552
py,1446,28,1701
rj,11597,157,29459
sk,70,5,224
tg,3961,30,5559
tn,33075,335,20486
tr,335,10,292
tt,263021,4334,422391
un,0,0,0
up,9345,271,23045
ut,3719,223,3647
wb,19003,147,19101
