an,8,0,10
ap,478,3,715
ar,21,0,14
as,97,3,90
br,565,3,466
ch,67,0,75
ct,1661,10,1820
dateymd,2020,2020,2020
dd,0,0,0
dl,1547,32,2734
dn,1,0,4
ga,91,3,104
gj,1160,10,1384
hp,484,12,1046
hr,807,14,1452
jh,190,3,180
jk,332,5,415
ka,1240,6,1403
kl,6185,27,5728
la,21,0,110
ld,0,0,0
mh,-5914,95,3887
ml,65,2,66
mn,81,2,227
mp,1079,8,1257
mz,31,0,13
nl,26,1,23
or,407,5,358
pb,330,18,573
py,32,1,28
rj,1247,10,2237
sk,33,2,19
tg,536,3,622
tn,1181,12,1240
tr,24,2,30
tt,18172,356,33360
un,0,0,0
up,1199,15,1765
ut,567,3,498
wb,2293,46,2767
