an,25,0,20
ap,3986,23,4591
ar,57,0,237
as,318,3,599
br,1152,6,1079
ch,64,1,94
ct,1894,39,2285
dateymd,2020,2020,2020
dd,0,0,0
dl,3299,28,2863
dn,3,0,8
ga,187,6,360
gj,1091,9,1233
hp,170,3,217
hr,952,0,1175
jh,385,7,452
jk,578,7,598
ka,7012,51,8344
kl,7631,22,8410
la,64,0,80
ld,0,0,0
mh,9060,150,11204
ml,104,0,248
mn,322,5,298
mp,1030,20,1427
mz,8,0,11
nl,118,0,65
or,2019,14,2610
pb,476,13,958
py,163,0,306
rj,1985,13,2088
sk,30,1,32
tg,1436,6,2154
tn,3914,56,4929
tr,141,3,187
tt,56519,582,66418
un,0,0,0
up,2486,29,3981
ut,376,3,162
wb,3983,64,3113
