an,32,0,70
ap,10526,81,8463
ar,112,2,88
as,2560,8,1763
br,1998,12,2749
ch,160,2,130
ct,1245,6,502
dd,0,0,0
dl,1808,20,1446
dn,31,0,47
ga,523,4,429
gj,1272,14,1050
hp,136,0,141
hr,1298,15,1020
jh,1137,12,1019
jk,696,7,651
ka,8960,136,7464
kl,2543,7,2097
la,48,1,74
ld,0,0,0
mh,14427,331,11607
ml,110,1,59
mn,118,2,100
mp,1252,17,943
mz,29,0,14
nl,21,0,115
or,3682,8,2503
pb,1542,51,2036
py,590,9,319
rj,1355,12,1448
sk,34,0,33
tg,2932,11,1580
tn,5996,102,5752
tr,509,4,142
tt,76657,1019,64475
un,0,0,0
up,5405,77,4986
ut,588,11,349
wb,2982,56,3286
