an,6,0,13
ap,381,4,934
ar,13,0,47
as,159,0,110
br,457,5,547
ch,67,1,144
ct,1324,21,2309
dateymd,2020,2020,2020
dd,0,0,0
dl,3726,108,5824
dn,0,0,6
ga,159,1,150
gj,1502,20,1401
hp,515,10,855
hr,1604,27,2120
jh,167,1,288
jk,370,9,483
ka,998,13,2209
kl,3382,21,6055
la,12,1,80
ld,0,0,0
mh,3837,80,4196
ml,70,0,75
mn,135,8,165
mp,1383,10,1576
mz,2,0,59
nl,27,0,188
or,418,5,809
pb,553,27,572
py,33,1,52
rj,2677,20,2762
sk,4,1,23
tg,593,3,1058
tn,1410,9,1456
tr,54,0,162
tt,31179,482,42282
un,0,0,0
up,2015,19,2472
ut,455,9,352
wb,2671,48,2730
